1
1
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
1
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
84.498,157.37,-15.922
85.154,141.24,-10.072
69.343,136.49,-8.9888
84.498,157.37,-15.922
85.154,141.24,-10.072
69.343,136.49,-8.9888
84.498,157.37,-15.922
85.154,141.24,-10.072
69.343,136.49,-8.9888
84.498,157.37,-15.922
85.154,141.24,-10.072
69.343,136.49,-8.9888
84.498,157.37,-15.922
85.154,141.24,-10.072
69.343,136.49,-8.9888
84.545,157.37,-15.919
85.199,141.24,-10.073
69.388,136.48,-8.9874
84.545,157.37,-15.919
85.199,141.24,-10.073
69.388,136.48,-8.9874
84.545,157.37,-15.919
85.199,141.24,-10.073
69.388,136.48,-8.9874
84.545,157.37,-15.919
85.199,141.24,-10.073
69.388,136.48,-8.9874
84.545,157.37,-15.919
85.199,141.24,-10.073
69.388,136.48,-8.9874
84.592,157.37,-15.915
85.244,141.23,-10.074
69.433,136.47,-8.9859
84.592,157.37,-15.915
85.244,141.23,-10.074
69.433,136.47,-8.9859
84.592,157.37,-15.915
85.244,141.23,-10.074
69.433,136.47,-8.9859
84.592,157.37,-15.915
85.244,141.23,-10.074
69.433,136.47,-8.9859
84.592,157.37,-15.915
85.244,141.23,-10.074
69.433,136.47,-8.9859
84.638,157.37,-15.912
85.29,141.23,-10.075
69.478,136.45,-8.9845
84.638,157.37,-15.912
85.29,141.23,-10.075
69.478,136.45,-8.9845
84.638,157.37,-15.912
85.29,141.23,-10.075
69.478,136.45,-8.9845
84.638,157.37,-15.912
85.29,141.23,-10.075
69.478,136.45,-8.9845
84.638,157.37,-15.912
85.29,141.23,-10.075
69.478,136.45,-8.9845
84.685,157.37,-15.908
85.335,141.23,-10.076
69.524,136.44,-8.9832
84.685,157.37,-15.908
85.335,141.23,-10.076
69.524,136.44,-8.9832
84.685,157.37,-15.908
85.335,141.23,-10.076
69.524,136.44,-8.9832
84.685,157.37,-15.908
85.335,141.23,-10.076
69.524,136.44,-8.9832
84.685,157.37,-15.908
85.335,141.23,-10.076
69.524,136.44,-8.9832
84.732,157.36,-15.904
85.38,141.22,-10.077
69.569,136.43,-8.9818
84.732,157.36,-15.904
85.38,141.22,-10.077
69.569,136.43,-8.9818
84.732,157.36,-15.904
85.38,141.22,-10.077
69.569,136.43,-8.9818
84.732,157.36,-15.904
85.38,141.22,-10.077
69.569,136.43,-8.9818
84.732,157.36,-15.904
85.38,141.22,-10.077
69.569,136.43,-8.9818
84.778,157.36,-15.901
85.426,141.22,-10.078
69.614,136.42,-8.9803
84.778,157.36,-15.901
85.426,141.22,-10.078
69.614,136.42,-8.9803
84.778,157.36,-15.901
85.426,141.22,-10.078
69.614,136.42,-8.9803
84.778,157.36,-15.901
85.426,141.22,-10.078
69.614,136.42,-8.9803
84.778,157.36,-15.901
85.426,141.22,-10.078
69.614,136.42,-8.9803
84.825,157.36,-15.897
85.471,141.21,-10.079
69.659,136.41,-8.9789
84.825,157.36,-15.897
85.471,141.21,-10.079
69.659,136.41,-8.9789
84.825,157.36,-15.897
85.471,141.21,-10.079
69.659,136.41,-8.9789
84.825,157.36,-15.897
85.471,141.21,-10.079
69.659,136.41,-8.9789
84.825,157.36,-15.897
85.471,141.21,-10.079
69.659,136.41,-8.9789
84.872,157.36,-15.894
85.516,141.21,-10.08
69.704,136.4,-8.9774
84.872,157.36,-15.894
85.516,141.21,-10.08
69.704,136.4,-8.9774
84.872,157.36,-15.894
85.516,141.21,-10.08
69.704,136.4,-8.9774
84.872,157.36,-15.894
85.516,141.21,-10.08
69.704,136.4,-8.9774
84.872,157.36,-15.894
85.516,141.21,-10.08
69.704,136.4,-8.9774
84.918,157.36,-15.89
85.562,141.2,-10.081
69.749,136.39,-8.976
84.918,157.36,-15.89
85.562,141.2,-10.081
69.749,136.39,-8.976
84.918,157.36,-15.89
85.562,141.2,-10.081
69.749,136.39,-8.976
84.918,157.36,-15.89
85.562,141.2,-10.081
69.749,136.39,-8.976
84.918,157.36,-15.89
85.562,141.2,-10.081
69.749,136.39,-8.976
84.965,157.36,-15.886
85.607,141.2,-10.082
69.794,136.38,-8.9746
84.965,157.36,-15.886
85.607,141.2,-10.082
69.794,136.38,-8.9746
84.965,157.36,-15.886
85.607,141.2,-10.082
69.794,136.38,-8.9746
84.965,157.36,-15.886
85.607,141.2,-10.082
69.794,136.38,-8.9746
84.965,157.36,-15.886
85.607,141.2,-10.082
69.794,136.38,-8.9746
85.012,157.36,-15.883
85.652,141.2,-10.083
69.839,136.37,-8.9732
85.012,157.36,-15.883
85.652,141.2,-10.083
69.839,136.37,-8.9732
85.012,157.36,-15.883
85.652,141.2,-10.083
69.839,136.37,-8.9732
85.012,157.36,-15.883
85.652,141.2,-10.083
69.839,136.37,-8.9732
85.012,157.36,-15.883
85.652,141.2,-10.083
69.839,136.37,-8.9732
85.059,157.36,-15.879
85.697,141.19,-10.083
69.884,136.35,-8.9719
85.059,157.36,-15.879
85.697,141.19,-10.083
69.884,136.35,-8.9719
85.059,157.36,-15.879
85.697,141.19,-10.083
69.884,136.35,-8.9719
85.059,157.36,-15.879
85.697,141.19,-10.083
69.884,136.35,-8.9719
85.059,157.36,-15.879
85.697,141.19,-10.083
69.884,136.35,-8.9719
85.106,157.36,-15.876
85.742,141.19,-10.084
69.929,136.34,-8.9706
85.106,157.36,-15.876
85.742,141.19,-10.084
69.929,136.34,-8.9706
85.106,157.36,-15.876
85.742,141.19,-10.084
69.929,136.34,-8.9706
85.106,157.36,-15.876
85.742,141.19,-10.084
69.929,136.34,-8.9706
85.106,157.36,-15.876
85.742,141.19,-10.084
69.929,136.34,-8.9706
85.152,157.36,-15.872
85.787,141.18,-10.085
69.974,136.33,-8.9693
85.152,157.36,-15.872
85.787,141.18,-10.085
69.974,136.33,-8.9693
85.152,157.36,-15.872
85.787,141.18,-10.085
69.974,136.33,-8.9693
85.152,157.36,-15.872
85.787,141.18,-10.085
69.974,136.33,-8.9693
85.152,157.36,-15.872
85.787,141.18,-10.085
69.974,136.33,-8.9693
85.199,157.36,-15.868
85.832,141.18,-10.086
70.02,136.32,-8.9682
85.199,157.36,-15.868
85.832,141.18,-10.086
70.02,136.32,-8.9682
85.199,157.36,-15.868
85.832,141.18,-10.086
70.02,136.32,-8.9682
85.199,157.36,-15.868
85.832,141.18,-10.086
70.02,136.32,-8.9682
85.199,157.36,-15.868
85.832,141.18,-10.086
70.02,136.32,-8.9682
85.246,157.36,-15.865
85.877,141.17,-10.086
70.065,136.31,-8.967
85.246,157.36,-15.865
85.877,141.17,-10.086
70.065,136.31,-8.967
85.246,157.36,-15.865
85.877,141.17,-10.086
70.065,136.31,-8.967
85.246,157.36,-15.865
85.877,141.17,-10.086
70.065,136.31,-8.967
85.246,157.36,-15.865
85.877,141.17,-10.086
70.065,136.31,-8.967
85.293,157.35,-15.861
85.922,141.17,-10.087
70.11,136.3,-8.966
85.293,157.35,-15.861
85.922,141.17,-10.087
70.11,136.3,-8.966
85.293,157.35,-15.861
85.922,141.17,-10.087
70.11,136.3,-8.966
85.293,157.35,-15.861
85.922,141.17,-10.087
70.11,136.3,-8.966
85.293,157.35,-15.861
85.922,141.17,-10.087
70.11,136.3,-8.966
85.339,157.35,-15.858
85.967,141.17,-10.088
70.155,136.29,-8.965
85.339,157.35,-15.858
85.967,141.17,-10.088
70.155,136.29,-8.965
85.339,157.35,-15.858
85.967,141.17,-10.088
70.155,136.29,-8.965
85.339,157.35,-15.858
85.967,141.17,-10.088
70.155,136.29,-8.965
85.339,157.35,-15.858
85.967,141.17,-10.088
70.155,136.29,-8.965
85.386,157.35,-15.854
86.012,141.16,-10.089
70.201,136.28,-8.9639
85.386,157.35,-15.854
86.012,141.16,-10.089
70.201,136.28,-8.9639
85.386,157.35,-15.854
86.012,141.16,-10.089
70.201,136.28,-8.9639
85.386,157.35,-15.854
86.012,141.16,-10.089
70.201,136.28,-8.9639
85.386,157.35,-15.854
86.012,141.16,-10.089
70.201,136.28,-8.9639
85.433,157.35,-15.851
86.057,141.16,-10.089
70.246,136.27,-8.9629
85.433,157.35,-15.851
86.057,141.16,-10.089
70.246,136.27,-8.9629
85.433,157.35,-15.851
86.057,141.16,-10.089
70.246,136.27,-8.9629
85.433,157.35,-15.851
86.057,141.16,-10.089
70.246,136.27,-8.9629
85.433,157.35,-15.851
86.057,141.16,-10.089
70.246,136.27,-8.9629
85.479,157.35,-15.848
86.101,141.15,-10.091
70.291,136.26,-8.9619
85.479,157.35,-15.848
86.101,141.15,-10.091
70.291,136.26,-8.9619
85.479,157.35,-15.848
86.101,141.15,-10.091
70.291,136.26,-8.9619
85.479,157.35,-15.848
86.101,141.15,-10.091
70.291,136.26,-8.9619
85.479,157.35,-15.848
86.101,141.15,-10.091
70.291,136.26,-8.9619
85.526,157.35,-15.845
86.146,141.15,-10.092
70.337,136.24,-8.961
85.526,157.35,-15.845
86.146,141.15,-10.092
70.337,136.24,-8.961
85.526,157.35,-15.845
86.146,141.15,-10.092
70.337,136.24,-8.961
85.526,157.35,-15.845
86.146,141.15,-10.092
70.337,136.24,-8.961
85.526,157.35,-15.845
86.146,141.15,-10.092
70.337,136.24,-8.961
85.572,157.35,-15.842
86.19,141.14,-10.093
70.382,136.23,-8.96
85.572,157.35,-15.842
86.19,141.14,-10.093
70.382,136.23,-8.96
85.572,157.35,-15.842
86.19,141.14,-10.093
70.382,136.23,-8.96
85.572,157.35,-15.842
86.19,141.14,-10.093
70.382,136.23,-8.96
85.572,157.35,-15.842
86.19,141.14,-10.093
70.382,136.23,-8.96
96.986,169.3,-15.783
99.292,125.57,-13.034
100.53,128.4,-8.914
96.986,169.3,-15.783
99.292,125.57,-13.034
100.53,128.4,-8.914
96.986,169.3,-15.783
99.292,125.57,-13.034
100.53,128.4,-8.914
96.986,169.3,-15.783
99.292,125.57,-13.034
100.53,128.4,-8.914
96.986,169.3,-15.783
99.292,125.57,-13.034
100.53,128.4,-8.914
96.98,169.33,-15.781
99.298,125.54,-13.042
100.56,128.37,-8.9125
96.98,169.33,-15.781
99.298,125.54,-13.042
100.56,128.37,-8.9125
96.98,169.33,-15.781
99.298,125.54,-13.042
100.56,128.37,-8.9125
96.98,169.33,-15.781
99.298,125.54,-13.042
100.56,128.37,-8.9125
96.98,169.33,-15.781
99.298,125.54,-13.042
100.56,128.37,-8.9125
96.974,169.36,-15.78
99.303,125.5,-13.05
100.59,128.35,-8.911
96.974,169.36,-15.78
99.303,125.5,-13.05
100.59,128.35,-8.911
96.974,169.36,-15.78
99.303,125.5,-13.05
100.59,128.35,-8.911
96.974,169.36,-15.78
99.303,125.5,-13.05
100.59,128.35,-8.911
96.974,169.36,-15.78
99.303,125.5,-13.05
100.59,128.35,-8.911
96.968,169.4,-15.779
99.309,125.46,-13.058
100.62,128.32,-8.9095
96.968,169.4,-15.779
99.309,125.46,-13.058
100.62,128.32,-8.9095
96.968,169.4,-15.779
99.309,125.46,-13.058
100.62,128.32,-8.9095
96.968,169.4,-15.779
99.309,125.46,-13.058
100.62,128.32,-8.9095
96.968,169.4,-15.779
99.309,125.46,-13.058
100.62,128.32,-8.9095
96.962,169.43,-15.777
99.315,125.42,-13.066
100.65,128.3,-8.9078
96.962,169.43,-15.777
99.315,125.42,-13.066
100.65,128.3,-8.9078
96.962,169.43,-15.777
99.315,125.42,-13.066
100.65,128.3,-8.9078
96.962,169.43,-15.777
99.315,125.42,-13.066
100.65,128.3,-8.9078
96.962,169.43,-15.777
99.315,125.42,-13.066
100.65,128.3,-8.9078
96.957,169.47,-15.776
99.32,125.39,-13.073
100.68,128.27,-8.9061
96.957,169.47,-15.776
99.32,125.39,-13.073
100.68,128.27,-8.9061
96.957,169.47,-15.776
99.32,125.39,-13.073
100.68,128.27,-8.9061
96.957,169.47,-15.776
99.32,125.39,-13.073
100.68,128.27,-8.9061
96.957,169.47,-15.776
99.32,125.39,-13.073
100.68,128.27,-8.9061
96.951,169.5,-15.775
99.326,125.35,-13.081
100.71,128.25,-8.9042
96.951,169.5,-15.775
99.326,125.35,-13.081
100.71,128.25,-8.9042
96.951,169.5,-15.775
99.326,125.35,-13.081
100.71,128.25,-8.9042
96.951,169.5,-15.775
99.326,125.35,-13.081
100.71,128.25,-8.9042
