1
1
1
0,1.5118e-05,1.3067e-05,5.6748e-07,9.2891e-06
1.5848e-06,3.9056e-05,4.2047e-05,5.2052e-06,3.7952e-05
3.8094e-05,6.4804e-05,7.2088e-05,1.4743e-05,6.742e-05
9.7192e-05,0.00010524,9.1318e-05,5.7078e-06,7.6285e-05
7.0388e-05,0.00010104,7.0957e-05,2.3469e-05,6.7366e-05
9.673e-06,8.3332e-05,5.8467e-05,4.5198e-05,4.9399e-05
1.1085e-05,0.00010002,0.00011645,1.8196e-05,8.618e-05
3.1327e-05,0.00013461,0.00014759,1.0985e-05,0.00015131
2.6947e-05,0.0001729,0.00013534,3.9664e-05,0.00017225
1.2003e-05,0.00020061,9.8432e-05,7.3298e-05,0.00019262
1.0768e-05,0.00019659,4.8279e-05,6.9574e-05,0.00019508
4.4446e-05,0.00011076,2.2323e-05,0.00011093,0.00016715
0.00011496,9.6297e-05,4.5155e-05,0.00018711,0.00014514
0.00017422,0.00018416,2.0618e-05,0.0002507,0.00012632
0.00011632,0.00026085,3.693e-05,0.00028452,0.00012433
9.1722e-05,0.00019763,1.3157e-05,0.00033797,0.00015007
0.00020348,0.00012427,7.1401e-05,0.00041819,0.00017724
0.00028878,9.1932e-05,0.0001021,0.00041893,0.00017501
0.00033994,1.9084e-05,0.00014102,0.00044235,0.0001145
0.00026414,5.4483e-05,7.9944e-05,0.00040885,6.1272e-05
0.00018083,8.2345e-05,4.8837e-05,0.00037864,1.7902e-05
0.00010099,2.7548e-05,4.6434e-05,0.00042237,4.1589e-05
6.8144e-05,3.1468e-05,5.381e-05,0.00047983,0.00013103
5.8065e-05,5.8158e-05,2.4277e-05,0.00045707,0.00017372
5.8128e-05,6.1035e-05,5.2138e-05,0.00032954,0.00011481
7.919e-05,0.00023242,9.1048e-05,0.00027951,7.7706e-05
5.3896e-05,0.0002333,0.00013325,0.00025112,9.3336e-05
6.05e-05,0.00011272,8.3284e-05,0.00026728,0.00014159
6.0047e-05,7.9471e-05,1.1489e-05,0.00028896,0.00017761
0.00010835,9.7259e-05,3.9818e-05,0.00023931,0.00023021
9.5564e-05,0.00012397,1.6574e-05,0.00013916,0.00025789
0.00010404,9.6739e-05,1.7084e-05,0.00012464,0.00024737
0.00010648,0.00010468,1.8238e-05,0.00013904,0.00021813
0.0001704,0.00023224,0.00011003,5.9043e-05,0.00013555
0.00021058,0.00021263,9.5061e-05,2.6656e-05,8.4527e-05
0.00013961,7.2097e-05,3.9147e-05,2.5765e-05,0.00011391
8.6003e-05,2.9618e-05,0.00012849,5.6358e-05,0.00012199
9.7805e-05,6.4599e-05,0.00026886,7.8026e-05,6.0586e-05
0.00016839,7.5002e-05,0.00029261,0.0002051,3.487e-05
0.00024665,2.4755e-05,0.00021623,0.00022774,3.6121e-05
0.00023221,5.383e-05,0.00015331,0.00024379,4.6781e-05
0.00019458,9.8506e-05,0.00016741,0.00026079,9.1542e-05
0.0002394,3.8438e-05,0.00019504,0.00024887,0.00015673
0.00033758,4.3323e-05,0.00017808,0.00025459,5.4694e-05
0.00034184,3.0356e-05,0.000185,0.00023721,7.4603e-05
0.00027458,1.6922e-05,0.0002412,0.00018435,3.5689e-05
0.00028463,5.6997e-05,0.00036221,0.00023401,5.8245e-05
0.00032493,9.5458e-05,0.0004473,0.0002719,8.4934e-05
0.00031444,5.4444e-05,0.0004847,0.00019747,7.6383e-05
0.00025016,1.5814e-05,0.0004584,8.419e-05,5.1722e-05
0.00028112,0.00011805,0.00045414,0.00011041,5.2304e-05
0.00038739,0.00030827,0.00057506,0.00021138,0.00015357
0.00037875,0.00034793,0.00055192,0.00019731,0.00024539
0.000283,0.00034154,0.00047154,0.00018384,0.00030337
0.00025181,0.0003239,0.00052128,0.00021076,0.00039952
0.00028603,0.00029456,0.00048606,0.00017198,0.00046377
0.00026758,0.00028677,0.00042143,0.00010719,0.00040655
0.00021694,0.00021488,0.00037806,5.8561e-05,0.00021164
0.00023534,0.00019687,0.00039291,6.4078e-05,0.00012667
0.00029412,0.00025249,0.00044421,9.5693e-05,0.00016195
0.00027424,0.00013713,0.00029193,4.9712e-05,0.00010279
0.00026778,5.8432e-05,0.00013577,5.3356e-05,7.3191e-05
0.00034443,7.1644e-05,0.00017751,8.4573e-05,0.00011929
0.00039824,4.2274e-05,0.00026447,7.4429e-05,5.6894e-05
