drone_no t delta_des delta_l delta_f2 delta_f3 delta_obs[-1] delta_obs[-2] delta_obs[-3] delta_wall cont_s_des cont_s_l cont_s_f2 cont_s_f3 cont_s_obs[-1] cont_s_obs[-2] cont_s_obs[-3] cont_s_wall dist_d_obs_ltr dist_d_obs_dia dist_d_obs_btt relative_s_obs_dia dist_first_saw dist_biggest_infl dist_closest accu_infl max_relative_s extra_dist_with_1st extra_dist_with_2nd extra_dist_with_3rd 
1 27 0.0321814994918 0.000695423630997 0.0 0.000466001817072 0.0 0.0 0.0 0.0 0.965167259616 0.02085670745 0.0 0.0139760329339 0.0 0.0 0.0 0.0 995.962351065 1.20224225428 1.0013022739 0.19999757653 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 28 0.0584878705747 0.00246373759891 0.0 0.000285637430622 0.0 0.0 0.0 0.0 0.955102895266 0.0402326651795 0.0 0.00466443955478 0.0 0.0 0.0 0.0 995.922221278 1.15446129104 0.95774660822 0.176520507984 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 29 0.0598413869709 0.00336161205063 0.0 0.00022698642223 0.0 0.0 0.0 0.0 0.943424258294 0.0529972067171 0.0 0.0035785349885 0.0 0.0 0.0 0.0 995.881775169 1.1156125961 0.916413401727 0.150341502884 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 30 0.0129989005551 0.000189158778244 0.0 0.00020776039451 0.0 0.0 0.0 0.0 0.970369922796 0.0141207318467 0.0 0.0155093453578 0.0 0.0 0.0 0.0 995.840791555 1.08745601579 0.877871000897 0.121580497765 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 31 0.00635069560322 1.60781751828e-05 0.0 0.000214964712386 0.0 0.0 0.0 0.0 0.964896373824 0.00244284624881 0.0 0.0326607799272 0.0 0.0 0.0 0.0 995.799540223 1.07023842928 0.841333588607 0.0910132533738 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 32 0.0201803383767 0.000350994079112 0.0 0.000103256176308 0.0 0.0 0.0 0.0 0.977985979584 0.0170099867445 0.0 0.00500403367125 0.0 0.0 0.0 0.0 995.758334854 1.06366012101 0.806070278257 0.0594215847057 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 33 0.00867158884656 0.00134437068023 2.12781024127e-05 8.26355752473e-05 0.0 0.0 0.0 0.0 0.856887104351 0.13284461703 0.00210260563377 0.00816567298599 0.0 0.0 0.0 0.0 995.717064194 1.06826718242 0.772611989693 0.0273036869273 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 34 0.0140829455605 0.000971090601212 0.00016467336102 1.04706663954e-05 0.0 0.0 0.0 0.0 0.924734318303 0.0637651264973 0.0108130154726 0.000687539727378 0.0 0.0 0.0 0.0 995.675423732 1.08498488369 0.742132707589 0.00483446486782 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 35 0.0486829580472 0.000965766250725 0.00123367141949 3.16769764072e-05 0.0 0.0 0.0 0.0 0.956178821914 0.0189685523005 0.0242304603465 0.000622165439359 0.0 0.0 0.0 0.0 995.634174708 1.11081327 0.712548302859 0.0359288106614 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 36 0.0541680618675 0.0009761986448 0.00241099011007 3.54981192029e-05 0.0 0.0 0.0 0.0 0.94056880751 0.0169506156133 0.0418641910855 0.000616385790749 0.0 0.0 0.0 0.0 995.592905761 1.146395663 0.685372645326 0.0657017057721 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 37 0.0506009838959 0.00162650341339 0.00633555820303 9.2747349082e-05 0.0 0.0 0.0 0.0 0.86267666717 0.0277296296588 0.108012489372 0.00158121379931 0.0 0.0 0.0 0.0 995.551579194 1.19101701211 0.661036718088 0.0937587667298 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 38 0.0415893551998 0.00189617860277 0.0162135785321 7.98763515704e-05 0.0 0.0 0.0 0.0 0.695718614748 0.0317198173545 0.27122537347 0.0013361944276 0.0 0.0 0.0 0.0 995.509580781 1.24587501689 0.641889108993 0.119901370395 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 39 0.0525142493493 0.00134032328441 0.00546636735059 4.61294384076e-05 0.0 0.0 0.0 0.0 0.884568665086 0.0225768813829 0.092077432889 0.000777020642187 0.0 0.0 0.0 0.0 995.464285175 1.19256566753 0.634140186714 0.115454831547 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 40 0.0457335964924 0.00149438781675 0.0104185356525 1.28167656905e-05 0.0 0.0 0.0 0.0 0.793168966003 0.0259175339428 0.180691215748 0.000222284306722 0.0 0.0 0.0 0.0 995.423433032 1.24907502163 0.617674302528 0.140559696434 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 41 0.0514861779643 0.00115326362866 0.00559465599211 1.89986666394e-05 0.0 0.0 0.0 0.0 0.88383590362 0.0197974649051 0.0960404914432 0.000326140031378 0.0 0.0 0.0 0.0 995.381764525 1.18583573919 0.608166819033 0.137178864935 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 42 0.0409111797491 0.0014800349707 0.0137316523547 2.00989675301e-06 0.0 0.0 0.0 0.0 0.728931303851 0.0263703913589 0.244662493634 3.58111565045e-05 0.0 0.0 0.0 0.0 995.341376316 1.2454968368 0.596628540699 0.161395134356 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 43 0.0480059349893 0.00112992266189 0.00882901055165 1.91812407147e-05 0.0 0.0 0.0 0.0 0.827916219201 0.0194867842576 0.15226619452 0.000330802020535 0.0 0.0 0.0 0.0 995.299378461 1.18288516344 0.596217010463 0.159130648578 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 44 0.0402592270831 0.00143944433955 0.0167870797554 2.78634837198e-06 0.0 0.0 0.0 0.0 0.688326786508 0.0246107083614 0.287014865909 4.76392211161e-05 0.0 0.0 0.0 0.0 995.258937146 1.2484841691 0.593210399437 0.182382308831 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 45 0.041908422901 0.00147686207787 0.0163807021117 0.0 0.0 0.0 0.0 0.0 0.701208579346 0.0247107451874 0.274080675467 0.0 0.0 0.0 0.0 0.0 995.216853137 1.18593742916 0.601290588972 0.181252062471 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 46 0.0431295268847 0.00122881490324 0.0163123184121 0.0 0.0 0.0 0.0 0.0 0.71087947193 0.0202538574524 0.268866670617 0.0 0.0 0.0 0.0 0.0 995.175540742 1.26110260837 0.610724547643 0.203232144025 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 47 0.0405032387559 0.00148583457805 0.0195036926864 0.0 0.0 0.0 0.0 0.0 0.658666724188 0.0241627539988 0.317170521813 0.0 0.0 0.0 0.0 0.0 995.134514396 1.19478933235 0.622868655079 0.203378055762 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 48 0.0454400829443 0.000415408176485 0.0154907950906 0.0 0.0 0.0 0.0 0.0 0.74071448739 0.00677152933193 0.252513983278 0.0 0.0 0.0 0.0 0.0 995.092904175 1.27591282903 0.640767954957 0.223831475655 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 49 0.0423207752003 0.00128690330123 0.0185960960603 0.0 0.0 0.0 0.0 0.0 0.680357028145 0.0206885082183 0.298954463637 0.0 0.0 0.0 0.0 0.0 995.052403188 1.20725668961 0.657418210454 0.22523826552 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 50 0.0494965178283 0.000184878179243 0.0123955591486 0.0 0.0 0.0 0.0 0.0 0.797341263015 0.00297820952684 0.199680527458 0.0 0.0 0.0 0.0 0.0 995.01147797 1.29015469366 0.679341203891 0.24425701557 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 51 0.0495274546094 0.000782516833 0.0121913339223 0.0 0.0 0.0 0.0 0.0 0.792422723339 0.0125200078372 0.195057268823 0.0 0.0 0.0 0.0 0.0 994.971418707 1.21803863197 0.698515902181 0.24695923295 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 52 0.0527024199743 7.39938769869e-05 0.00935274225536 0.0 0.0 0.0 0.0 0.0 0.848271943109 0.00119096864699 0.150537088244 0.0 0.0 0.0 0.0 0.0 994.931389064 1.29813969338 0.720092841533 0.264714929657 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 53 0.0551263258039 0.000352540896063 0.00689728816221 0.0 0.0 0.0 0.0 0.0 0.883772427552 0.00565185361043 0.110575718838 0.0 0.0 0.0 0.0 0.0 994.89137772 1.22388548444 0.742234238718 0.268727945348 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 54 0.057862745646 0.000429829317547 0.00483459984145 0.0 0.0 0.0 0.0 0.0 0.916605975552 0.00680894272355 0.076585081724 0.0 0.0 0.0 0.0 0.0 994.85120829 1.30268847545 0.764618102291 0.285141133528 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 55 0.0573647454271 0.000372201615103 0.00476958111316 0.0 0.0 0.0 0.0 0.0 0.917740068438 0.00595460388038 0.0763053276821 0.0 0.0 0.0 0.0 0.0 994.810840918 1.22526710566 0.788013352536 0.290499789231 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 56 0.0625582668369 3.11830449879e-05 0.00207444471363 7.1255084127e-08 0.0 0.0 0.0 0.0 0.967436284088 0.000482232176417 0.0320803818068 1.1019287665e-06 0.0 0.0 0.0 0.0 994.770557444 1.30659320279 0.814365331373 0.305555715109 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
