1
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
65.663,139.87,-14.981
83.939,152.52,-9.2923
82.464,156.75,-19.026
65.708,139.86,-14.982
83.988,152.52,-9.2933
82.512,156.74,-19.024
65.752,139.85,-14.982
84.036,152.52,-9.2943
82.56,156.74,-19.023
65.796,139.84,-14.983
84.085,152.52,-9.2954
82.608,156.74,-19.022
65.841,139.83,-14.984
84.133,152.52,-9.2964
82.657,156.74,-19.021
65.885,139.81,-14.985
84.182,152.52,-9.2974
82.705,156.74,-19.02
65.93,139.8,-14.986
84.231,152.52,-9.2983
82.753,156.74,-19.019
65.974,139.79,-14.987
84.279,152.52,-9.2991
82.801,156.74,-19.018
66.019,139.78,-14.988
84.328,152.52,-9.3
82.849,156.73,-19.017
66.063,139.77,-14.989
84.376,152.52,-9.3008
82.897,156.73,-19.016
66.108,139.76,-14.99
84.425,152.52,-9.3016
82.946,156.73,-19.015
66.153,139.75,-14.991
84.473,152.52,-9.3024
82.994,156.73,-19.014
66.197,139.73,-14.992
84.521,152.52,-9.3033
83.042,156.73,-19.013
66.242,139.72,-14.993
84.57,152.52,-9.3042
83.09,156.73,-19.012
66.286,139.71,-14.994
84.618,152.52,-9.305
83.138,156.73,-19.011
66.331,139.7,-14.996
84.666,152.52,-9.306
83.186,156.72,-19.01
66.375,139.69,-14.997
84.714,152.52,-9.307
83.235,156.72,-19.008
66.42,139.68,-14.998
84.762,152.52,-9.3081
83.283,156.72,-19.007
66.465,139.67,-14.999
84.81,152.52,-9.3092
83.331,156.72,-19.006
66.509,139.66,-15
84.858,152.52,-9.3104
83.379,156.72,-19.005
99.526,130.86,-15.856
86.604,160.04,-11.42
94.991,169.95,-19.857
99.553,130.84,-15.86
86.575,160.06,-11.42
94.98,169.98,-19.856
99.58,130.81,-15.864
86.546,160.07,-11.421
94.969,170.01,-19.854
99.607,130.79,-15.867
86.517,160.09,-11.421
94.958,170.05,-19.852
99.634,130.76,-15.871
86.488,160.11,-11.422
94.947,170.08,-19.85
99.661,130.73,-15.875
86.46,160.12,-11.422
94.936,170.11,-19.848
99.688,130.71,-15.878
86.431,160.14,-11.423
94.926,170.15,-19.846
99.714,130.68,-15.882
86.402,160.16,-11.423
94.915,170.18,-19.844
99.741,130.65,-15.885
86.373,160.17,-11.424
94.904,170.21,-19.842
99.768,130.63,-15.889
86.344,160.19,-11.425
94.893,170.25,-19.84
99.794,130.6,-15.892
86.315,160.2,-11.425
94.882,170.28,-19.838
99.821,130.57,-15.896
86.286,160.22,-11.426
94.872,170.31,-19.837
99.847,130.55,-15.899
86.257,160.24,-11.427
94.861,170.35,-19.835
99.874,130.52,-15.903
86.228,160.25,-11.428
94.85,170.38,-19.833
99.9,130.49,-15.906
86.199,160.27,-11.428
94.839,170.42,-19.831
99.926,130.46,-15.91
86.17,160.29,-11.429
94.828,170.45,-19.829
99.953,130.44,-15.913
86.141,160.3,-11.43
94.817,170.48,-19.827
99.979,130.41,-15.917
86.112,160.32,-11.431
94.807,170.52,-19.825
100.01,130.38,-15.92
86.083,160.33,-11.432
94.796,170.55,-19.823
100.03,130.36,-15.924
86.054,160.35,-11.432
94.785,170.58,-19.821
100.06,130.33,-15.928
86.025,160.37,-11.433
94.774,170.62,-19.819
100.08,130.3,-15.932
85.996,160.38,-11.434
94.763,170.65,-19.817
100.11,130.27,-15.935
85.967,160.4,-11.435
94.753,170.68,-19.815
100.14,130.25,-15.939
85.939,160.42,-11.436
94.742,170.72,-19.813
100.16,130.22,-15.943
85.91,160.43,-11.437
94.731,170.75,-19.811
100.19,130.19,-15.947
85.881,160.45,-11.438
94.72,170.78,-19.809
100.21,130.16,-15.95
85.852,160.47,-11.439
94.71,170.82,-19.807
100.24,130.13,-15.954
85.823,160.48,-11.44
94.699,170.85,-19.805
100.27,130.11,-15.957
85.794,160.5,-11.441
94.688,170.89,-19.803
100.29,130.08,-15.961
85.765,160.51,-11.442
94.677,170.92,-19.801
3
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
